"","id","CS","SB","ELO","Season","FIX ME","Name"
"390","buskt101",1,5,973.313285046484,1980,NA,"Tom Buskey"
"391","butcj001",2,3,1015.08108463312,1980,NA,"John Butcher"
"392","bystm001",1,2,1003.37537049836,1980,NA,"Marty Bystrom"
"393","caldm001",9,9,1054.74211823745,1980,NA,"Mike Caldwell"
"394","campb001",2,7,992.62963553446,1980,NA,"Bill Campbell"
"395","campr001",2,9,968.687336969015,1980,NA,"Rick Camp"
"396","candj001",7,8,1082.5608383195,1980,NA,"John Candelaria"
"397","capid101",10,11,1093.18223501219,1980,NA,"Doug Capilla"
"398","carls001",9,14,1076.44343670763,1980,NA,"Steve Carlton"
"399","castb101",2,3,1008.13362551824,1980,NA,"Bill Castro"
"400","castr001",1,8,981.606221516142,1980,NA,"Bobby Castillo"
"401","caudb001",12,12,1047.97662062377,1980,NA,"Bill Caudill"
"402","chamc101",0,1,996.234178697019,1980,NA,"Craig Chamberlain"
"403","chrig101",2,1,1032.52578349744,1980,NA,"Gary Christenson"
"404","chril101",1,6,1011.47405240794,1980,NA,"Larry Christenson"
"405","clanj001",10,9,1097.21153570146,1980,NA,"Jim Clancy"
"406","clayk101",0,7,950.919113905325,1980,NA,"Ken Clay"
"407","cleam001",6,18,953.534968901467,1980,NA,"Mark Clear"
"408","clevr101",3,10,1000.2066139708,1980,NA,"Reggie Cleveland"
"409","combg101",0,2,983.138818169531,1980,NA,"Geoff Combe"
"410","comes001",3,1,1081.73083656012,1980,NA,"Steve Comer"
"411","corbd001",2,5,989.590845795904,1980,NA,"Doug Corbett"
"412","craws001",0,2,987.406878505197,1980,NA,"Steve Crawford"
"413","cruzv101",2,9,985.727632562297,1980,NA,"Victor Cruz"
"414","curtj001",9,17,1025.7374864111,1980,NA,"John Curtis"
"415","dacqj101",5,4,1077.20625703884,1980,NA,"John D'Acquisto"
"416","darwd001",5,5,1052.4303972513,1980,NA,"Danny Darwin"
"417","davim001",0,2,983.991753750956,1980,NA,"Mark Davis"
"418","davir001",3,4,1006.63703187186,1980,NA,"Ron Davis"
"419","dennj001",6,8,1082.6636742363,1980,NA,"John Denny"
"420","devia101",0,1,1003.76361781709,1980,NA,"Adrian Devine"
"421","dotsr001",5,26,987.681973151575,1980,NA,"Richard Dotson"
"422","dragd101",4,12,985.272790249111,1980,NA,"Dick Drago"
"423","dresr101",3,7,990.598808307839,1980,NA,"Rob Dressler"
"424","duesh101",0,2,988.771928202248,1980,NA,"Hal Dues"
"425","ecked001",3,25,900.961382543688,1980,NA,"Dennis Eckersley"
"426","eichj001",7,11,1041.12411107657,1980,NA,"Juan Eichelberger"
"427","ericr101",5,5,1037.56434134837,1980,NA,"Roger Erickson"
"428","espin101",3,9,1006.51466915679,1980,NA,"Nino Espinosa"
"429","falcp001",7,18,1058.62101619957,1980,NA,"Pete Falcone"
"430","farme101",0,10,910.109182706708,1980,NA,"Ed Farmer"
"431","feltt101",1,0,1020.10481748694,1980,NA,"Terry Felton"
"432","ferrb101",0,3,977.090444598652,1980,NA,"Bob Ferris"
"433","fidrm101",1,5,988.970749485025,1980,NA,"Mark Fidrych"
"434","figue101",4,10,1027.04527814406,1980,NA,"Ed Figueroa"
"435","fingr001",3,8,977.548690878772,1980,NA,"Rollie Fingers"
"436","flanm001",10,15,1033.76868403318,1980,NA,"Mike Flanagan"
"437","flinj101",0,1,992.079984496816,1980,NA,"John Flinn"
"438","fordd101",4,5,1020.75207536505,1980,NA,"Dave Ford"
"439","forsb001",5,14,1030.7928209707,1980,NA,"Bob Forsch"
"440","forsk001",5,21,977.928960972807,1980,NA,"Ken Forsch"
"441","frazg001",0,3,964.484802292429,1980,NA,"George Frazier"
"442","frosd101",2,10,943.094503120834,1980,NA,"Dave Frost"
"443","frymw101",3,5,1040.41950822697,1980,NA,"Woodie Fryman"
"444","fulgj101",4,8,1009.19509337581,1980,NA,"John Fulgham"
"445","galer001",8,24,1019.08394494009,1980,NA,"Rich Gale"
"446","garbg001",3,14,933.11106872859,1980,NA,"Gene Garber"
"447","garlw101",4,13,946.483518987061,1980,NA,"Wayne Garland"
"448","garvj101",3,3,1008.85593333147,1980,NA,"Jerry Garvin"
"449","glyne001",0,3,993.144460251489,1980,NA,"Ed Glynn"
"450","goltd101",12,17,1100.05321181385,1980,NA,"Dave Goltz"
"451","gossr001",6,2,1096.07349401851,1980,NA,"Rich Gossage"
"452","grifm001",2,3,1022.1558664463,1980,NA,"Mike Griffin"
"453","grift101",6,10,1067.85795970106,1980,NA,"Tom Griffin"
"454","grimr101",3,4,1032.92194055781,1980,NA,"Ross Grimsley"
"455","guidr001",7,5,1109.10674702249,1980,NA,"Ron Guidry"
"456","gullb001",3,13,987.260331839501,1980,NA,"Bill Gullickson"
"457","gural001",9,17,1032.55231833854,1980,NA,"Larry Gura"
"458","haasm001",11,17,1068.53149608886,1980,NA,"Moose Haas"
"459","halie101",1,13,899.34150469974,1980,NA,"Ed Halicki"
"460","hamid101",2,3,1026.92485216762,1980,NA,"Dave Hamilton"
"461","hannp101",2,8,989.00222705225,1980,NA,"Preston Hanna"
"462","harga001",6,9,1060.94093609976,1980,NA,"Alan Hargesheimer"
"463","hartp001",0,1,978.631566882598,1980,NA,"Paul Hartzell"
"464","hassa001",1,3,994.943590397819,1980,NA,"Andy Hassler"
"465","haust101",4,10,983.739826908944,1980,NA,"Tom Hausman"
"466","heavd101",3,10,960.443338274816,1980,NA,"Dave Heaverlo"
"467","hernw001",7,6,1065.28791758277,1980,NA,"Guillermo Hernandez"
"468","hillj101",0,1,1004.63189626127,1980,NA,"John Hiller"
"469","hoffg002",1,3,994.147145375915,1980,NA,"Guy Hoffman"
"470","holdf101",1,2,1007.07537320047,1980,NA,"Fred Holdsworth"
"471","holla001",1,7,963.49076553208,1980,NA,"Al Holland"
"472","holms101",2,0,1034.25217014706,1980,NA,"Scott Holman"
"473","honer001",2,9,962.730151280574,1980,NA,"Rick Honeycutt"
"474","hoodd101",5,9,1026.47805047916,1980,NA,"Don Hood"
"475","hootb001",8,35,948.431949904124,1980,NA,"Burt Hooton"
"476","hougc001",3,16,944.850248030336,1980,NA,"Charlie Hough"
"477","howej001",0,2,985.106954549348,1980,NA,"Jay Howell"
"478","howes001",0,5,967.772556196194,1980,NA,"Steve Howe"
"479","hoytl001",3,10,978.317478547858,1980,NA,"LaMarr Hoyt"
"480","hraba101",5,9,1054.08919297874,1980,NA,"Al Hrabosky"
"481","humet001",8,13,1048.41145796768,1980,NA,"Tom Hume"
"482","hursb001",0,2,986.458357420253,1980,NA,"Bruce Hurst"
"483","jackd101",9,14,1022.46747692948,1980,NA,"Darrell Jackson"
"484","jackg101",2,2,1047.73896234296,1980,NA,"Grant Jackson"
"485","jackr003",4,12,1017.95007213529,1980,NA,"Roy Lee Jackson"
"486","jeffj101",3,12,996.209309518409,1980,NA,"Jesse Jefferson"
"487","jenkf101",8,16,978.370778359641,1980,NA,"Fergie Jenkins"
"488","johnj001",1,1,1029.45081398935,1980,NA,"John Henry Johnson"
"489","johnt001",11,2,1163.99222308628,1980,NA,"Tommy John"
"490","jonej001",4,3,1036.19683310338,1980,NA,"Jeff Jones"
"491","jonem001",1,2,1014.156073128,1980,NA,"Mike Jones"
"492","joner101",2,16,962.053250770601,1980,NA,"Randy Jones"
"493","kaatj101",2,10,982.169898563693,1980,NA,"Jim Kaat"
"494","kaind101",1,3,990.19955524681,1980,NA,"Don Kainer"
"495","keetr101",1,1,1010.1000515489,1980,NA,"Rickey Keeton"
"496","keoum001",13,16,1071.99937760635,1980,NA,"Matt Keough"
"497","kernj001",1,5,990.444757163607,1980,NA,"Jim Kern"
"498","kingb101",11,12,1049.43780394622,1980,NA,"Brian Kingman"
"499","kinnd101",1,7,977.546662859748,1980,NA,"Dennis Kinney"
"500","kinnm001",1,2,1006.11330084606,1980,NA,"Mike Kinnunen"
"501","kisob001",0,6,941.245866297017,1980,NA,"Bruce Kison"
"502","knapc101",6,9,1074.39066414122,1980,NA,"Chris Knapp"
"503","knepb001",8,31,961.068499009451,1980,NA,"Bob Knepper"
"504","knowd101",0,1,974.25337946458,1980,NA,"Darold Knowles"
"505","kobek101",1,3,981.99516963763,1980,NA,"Kevin Kobel"
"506","koosj001",4,7,1039.69694984999,1980,NA,"Jerry Koosman"
"507","kravk101",0,9,972.005684382592,1980,NA,"Ken Kravec"
"508","krukm001",11,30,1021.70632615226,1980,NA,"Mike Krukow"
"509","kucej101",2,3,1024.77053962506,1980,NA,"Jack Kucek"
"510","laceb001",1,1,1003.55868416124,1980,NA,"Bob Lacey"
"511","lacof001",1,6,963.852498945781,1980,NA,"Frank LaCorte"
"512","lacom001",9,30,988.03984565192,1980,NA,"Mike LaCoss"
"513","lagrl101",2,10,968.372629513129,1980,NA,"Lerrin LaGrow"
"514","lampd001",20,24,1101.59913319859,1980,NA,"Dennis Lamp"
"515","langr001",13,4,1165.20860358894,1980,NA,"Rick Langford"
"516","lapod001",0,4,970.696606226937,1980,NA,"Dave LaPoint"
"517","larod101",2,12,934.636770711622,1980,NA,"Dave LaRoche"
"518","larsd101",5,10,1025.14001918301,1980,NA,"Dan Larson"
"519","laveg001",3,13,984.911336683915,1980,NA,"Gary Lavelle"
"520","lea-c001",7,12,1022.88925839156,1980,NA,"Charlie Lea"
"521","leall001",4,6,1037.69666388837,1980,NA,"Luis Leal"
"522","lee-b101",4,14,965.345624721401,1980,NA,"Bill Lee"
"523","lee-m101",0,1,992.094719872384,1980,NA,"Mark Lee"
"524","leibc001",4,26,943.997734502987,1980,NA,"Charlie Leibrandt"
"525","lemad101",3,15,992.342979703407,1980,NA,"Dave Lemanczyk"
"526","leond001",4,19,976.586194769154,1980,NA,"Dennis Leonard"
"527","lercr001",7,22,996.746183061379,1980,NA,"Randy Lerch"
"528","lewad101",1,1,1015.77183226324,1980,NA,"Dennis Lewallyn"
"529","littj101",0,5,964.671944585287,1980,NA,"Jeff Little"
"530","littj102",2,9,963.855608556135,1980,NA,"John Littlefield"
"531","littm101",0,2,971.431021969814,1980,NA,"Mark Littell"
"532","locks101",0,2,1003.95756762417,1980,NA,"Skip Lockwood"
"533","lollt001",1,1,1010.62100615104,1980,NA,"Tim Lollar"
"534","lopea001",5,11,1000.95847605455,1980,NA,"Aurelio Lopez"
"535","lucag001",5,13,1013.02254820409,1980,NA,"Gary Lucas"
"536","lyles101",4,5,1051.27751038701,1980,NA,"Sparky Lyle"
"537","macwk101",2,3,1021.79539164701,1980,NA,"Keith MacWhorter"
"538","mahlm001",0,1,981.300160123917,1980,NA,"Mickey Mahler"
"539","marsm101",0,3,968.388937785558,1980,NA,"Mike Marshall"
"540","marta101",8,16,1016.37913099946,1980,NA,"Alfredo Martinez"
"541","martd001",2,13,921.80593800561,1980,NA,"Dennis Martinez"
"542","martj101",0,3,977.52802386895,1980,NA,"John Martin"
"543","martr001",6,13,1010.97298204925,1980,NA,"Renie Martin"
"544","martr101",2,4,1005.23321828447,1980,NA,"Randy Martz"
"545","marts101",4,24,930.497389305684,1980,NA,"Silvio Martinez"
"546","martt001",3,1,1056.82640836454,1980,NA,"Tippy Martinez"
"547","matlj101",5,21,940.516499557153,1980,NA,"Jon Matlack"
"548","matur101",10,17,1030.04749853285,1980,NA,"Rick Matula"
"549","may-r101",5,8,1021.92474609789,1980,NA,"Rudy May"
"550","mccas001",6,26,966.560937545369,1980,NA,"Steve McCatty"
"551","mcclb001",0,6,957.568289458321,1980,NA,"Bob McClure"
"552","mcgll101",10,10,1084.06436308527,1980,NA,"Lynn McGlothen"
"553","mcgrs001",8,9,1066.71215052563,1980,NA,"Scott McGregor"
"554","mcgrt001",2,3,1039.80051783357,1980,NA,"Tug McGraw"
"555","mclab102",3,8,1018.78502984568,1980,NA,"Byron McLaughlin"
"556","mclaj001",2,9,957.103875879557,1980,NA,"Joey McLaughlin"
"557","mcwil001",5,10,1040.03736448199,1980,NA,"Larry McWilliams"
"558","medid101",5,17,961.073410826568,1980,NA,"Doc Medich"
"559","milld101",0,6,944.973132617075,1980,NA,"Dyar Miller"
"560","mintg001",6,8,1080.83959452864,1980,NA,"Greg Minton"
"561","mirap001",4,11,993.430301486488,1980,NA,"Paul Mirabella"
"562","mitcp101",1,9,945.645569801353,1980,NA,"Paul Mitchell"
"563","moffr101",2,1,1039.16520858442,1980,NA,"Randy Moffitt"
"564","mongs001",0,5,940.4968535695,1980,NA,"Sid Monge"
"565","montj001",4,18,968.035146404272,1980,NA,"John Montefusco"
"566","montj101",2,6,1034.29099737069,1980,NA,"John Montague"
"567","moorb101",0,6,960.492045757787,1980,NA,"Balor Moore"
"568","moord001",2,3,1006.48723018771,1980,NA,"Donnie Moore"
"569","morrj001",7,25,936.789832689751,1980,NA,"Jack Morris"
"570","moskp101",3,14,967.345375701761,1980,NA,"Paul Moskau"
"571","muras001",10,27,1010.22054438928,1980,NA,"Steve Mura"
"572","murrd001",2,0,1067.77911967226,1980,NA,"Dale Murray"
"573","niekj001",7,33,985.422343867514,1980,NA,"Joe Niekro"
"574","niekp001",13,17,1097.08272598921,1980,NA,"Phil Niekro"
"575","niemr001",1,4,970.290799873413,1980,NA,"Randy Niemann"
"576","noled001",2,11,968.598600008888,1980,NA,"Dickie Noles"
"577","normf101",4,3,1040.59371088837,1980,NA,"Fred Norman"
"578","norrm101",12,16,1036.93820958802,1980,NA,"Mike Norris"
"579","ojedb001",1,0,1020.63880821849,1980,NA,"Bob Ojeda"
"580","olmsa101",2,2,1027.18588848147,1980,NA,"Al Olmsted"
"581","ottej101",4,12,990.467492923811,1980,NA,"Jim Otten"
"582","owchb001",1,1,1058.5365983623,1980,NA,"Bob Owchinko"
"583","pacej001",8,9,1036.91264541466,1980,NA,"John Pacella"
"584","palmd001",9,12,1040.03683954104,1980,NA,"David Palmer"
"585","palmj001",10,20,1016.40786891928,1980,NA,"Jim Palmer"
"586","parrm101",7,21,960.257339478459,1980,NA,"Mike Parrott"
"587","pastf001",7,14,1029.8683665922,1980,NA,"Frank Pastore"
"588","pattm101",6,8,1040.11888592823,1980,NA,"Marty Pattin"
"589","paxtm101",0,4,937.047883987577,1980,NA,"Mike Paxton"
"590","perep001",2,1,1028.2915700554,1980,NA,"Pascual Perez"
"591","perrg101",13,6,1126.52853574097,1980,NA,"Gaylord Perry"
"592","petrd001",5,14,1005.39056306503,1980,NA,"Dan Petry"
"593","pladg101",2,6,963.827937412406,1980,NA,"Gordie Pladson"
"594","pricj001",4,2,1074.23114028674,1980,NA,"Joe Price"
"595","prolm101",7,18,1014.86038566757,1980,NA,"Mike Proly"
"596","quisd001",3,6,1007.19710276806,1980,NA,"Dan Quisenberry"
"597","rainc001",2,7,1001.62402937879,1980,NA,"Chuck Rainey"
"598","rajsd101",2,2,1020.78868866645,1980,NA,"Dave Rajsich"
"599","rasme101",3,15,951.68407599869,1980,NA,"Eric Rasmussen"
"600","ratzs101",0,2,982.256746615903,1980,NA,"Steve Ratzer"
"601","rawls001",6,3,1036.89152912341,1980,NA,"Shane Rawley"
"602","rearj001",3,9,994.588224047185,1980,NA,"Jeff Reardon"
"603","redfp101",4,5,1046.34181536513,1980,NA,"Pete Redfern"
"604","reedr001",3,10,989.051441686894,1980,NA,"Ron Reed"
"605","remmw101",1,2,995.840994090039,1980,NA,"Win Remmerswaal"
"606","renks101",7,9,1070.81400591221,1980,NA,"Steve Renko"
"607","reusj001",7,14,1050.25680664438,1980,NA,"Jerry Reuss"
"608","reusr001",18,21,1096.43750550961,1980,NA,"Rick Reuschel"
"609","rhodr001",5,16,978.634739713637,1980,NA,"Rick Rhoden"
"610","richj101",1,14,927.763151253731,1980,NA,"J.R. Richard"
"611","rileg001",1,0,1015.46149572735,1980,NA,"George Riley"
"612","rinca101",0,1,994.760992939604,1980,NA,"Andy Rincon"
"613","ripla101",3,13,970.784503587822,1980,NA,"Allen Ripley"
"614","robbb101",2,3,1020.96139241728,1980,NA,"Bruce Robbins"
"615","robeb001",1,6,1020.65680330906,1980,NA,"Bert Roberge"
"616","robed101",2,0,1022.64018718421,1980,NA,"Dave Roberts"
"617","robid001",12,9,1150.47683658165,1980,NA,"Don Robinson"
"618","robid101",2,2,1025.70363360858,1980,NA,"Dewey Robinson"
"619","roges001",14,26,997.349158236801,1980,NA,"Steve Rogers"
"620","romoe101",4,9,1011.34246455846,1980,NA,"Enrique Romo"
"621","rookj101",0,1,1003.88236562177,1980,NA,"Jim Rooker"
"622","rowlm101",1,0,1002.12424665532,1980,NA,"Mike Rowland"
"623","rozed001",5,7,1080.58234632162,1980,NA,"Dave Rozema"
"624","ruhlv001",5,12,1011.52362290539,1980,NA,"Vern Ruhle"
"625","ruthd001",14,27,1114.48304805075,1980,NA,"Dick Ruthven"
"626","ryann001",11,23,1010.11608793433,1980,NA,"Nolan Ryan"
"627","sambj001",1,3,1002.65596851003,1980,NA,"Joe Sambito"
"628","sands001",14,15,1030.79816230015,1980,NA,"Scott Sanderson"
"629","sarmm101",1,0,1011.08503521776,1980,NA,"Manny Sarmiento"
"630","sauck101",3,7,1004.8784833582,1980,NA,"Kevin Saucier"
"631","scarr101",0,1,990.056813117522,1980,NA,"Randy Scarbery"
"632","schad001",3,4,1030.87043494537,1980,NA,"Dan Schatzeder"
"633","schrk001",0,2,986.146509012223,1980,NA,"Ken Schrom"
"634","scotm001",1,4,1008.33350092305,1980,NA,"Mike Scott"
"635","scurr001",0,3,974.312037903354,1980,NA,"Rod Scurry"
"636","seamk101",0,1,993.502274915102,1980,NA,"Kim Seaman"
"637","seavt001",4,29,931.702089719515,1980,NA,"Tom Seaver"
"638","shirb001",3,10,1033.32180569774,1980,NA,"Bob Shirley"
"639","smitd001",2,6,994.356953520958,1980,NA,"Dave Smith"
"640","smitl001",2,3,1017.81822329718,1980,NA,"Lee Smith"
"641","soloe101",4,9,981.420719887076,1980,NA,"Eddie Solomon"
"642","sorel001",6,5,1058.58799746092,1980,NA,"Lary Sorensen"
"643","sosae101",2,3,1045.00926581814,1980,NA,"Elias Sosa"
"644","sotom001",4,24,938.318190393744,1980,NA,"Mario Soto"
"645","souzm101",0,1,991.820889271878,1980,NA,"Mark Souza"
"646","spild001",13,9,1129.16147624729,1980,NA,"Dan Spillner"
"647","splip001",7,12,995.42014308951,1980,NA,"Paul Splittorff"
"648","sprob101",0,1,993.144362901004,1980,NA,"Bobby Sprowl"
"649","stabg101",1,3,990.870283758891,1980,NA,"George Stablein"
"650","stanb001",7,12,1040.09874477393,1980,NA,"Bob Stanley"
"651","stand101",0,2,1000.63479067683,1980,NA,"Don Stanhouse"
"652","stanm001",4,6,1019.39004176985,1980,NA,"Mike Stanton"
"653","stews001",6,3,1076.20863242208,1980,NA,"Sammy Stewart"
"654","stied001",7,18,1032.92767064284,1980,NA,"Dave Stieb"
"655","stodt001",2,7,965.964319595723,1980,NA,"Tim Stoddard"
"656","stons101",16,18,1091.16346276494,1980,NA,"Steve Stone"
"657","sutcr001",3,25,904.883042612505,1980,NA,"Rick Sutcliffe"
"658","suttb001",5,12,994.243831302035,1980,NA,"Bruce Sutter"
"659","suttd001",6,23,938.551935125398,1980,NA,"Don Sutton"
"660","swanc001",8,11,1057.48630316256,1980,NA,"Craig Swan"
"661","sykeb101",3,15,972.995138648727,1980,NA,"Bob Sykes"
"662","tanaf001",4,17,956.541251310023,1980,NA,"Frank Tanana"
"663","tekuk001",5,17,963.392662000846,1980,NA,"Kent Tekulve"
"664","tellt001",1,3,991.040973290472,1980,NA,"Tom Tellmann"
"665","thomr001",2,19,915.218083333527,1980,NA,"Roy Thomas"
"666","tianl101",7,18,1007.69768296948,1980,NA,"Luis Tiant"
"667","tidrd001",4,14,945.406398566956,1980,NA,"Dick Tidrow"
"668","tobid001",4,5,1008.65045492101,1980,NA,"Dave Tobik"
"669","toddj101",4,8,1035.04025997473,1980,NA,"Jackson Todd"
"670","tomld001",0,2,997.496222815378,1980,NA,"Dave Tomlin"
"671","torrm001",11,10,1106.72684239465,1980,NA,"Mike Torrez"
"672","travb101",6,10,1035.00743886002,1980,NA,"Bill Travers"
"673","trous001",3,6,1005.97287738297,1980,NA,"Steve Trout"
"674","tudoj001",1,5,975.362637037933,1980,NA,"John Tudor"
"675","ujduj001",1,0,1021.76946076434,1980,NA,"Jerry Ujdur"
"676","undep101",3,8,996.574359519656,1980,NA,"Pat Underwood"
"677","undet001",9,9,1083.70133780541,1980,NA,"Tom Underwood"
"678","urrej101",1,3,1006.31789002485,1980,NA,"John Urrea"
"679","valef001",1,1,1016.37673581032,1980,NA,"Fernando Valenzuela"
"680","verhj101",3,12,972.196735851851,1980,NA,"John Verhoeven"
"681","vuckp001",19,21,1083.2043459113,1980,NA,"Pete Vuckovich"
"682","waitr001",6,9,1051.61217066889,1980,NA,"Rick Waits"
"683","walkb001",6,26,963.57906153144,1980,NA,"Bob Walk"
"684","weavr101",2,1,1034.29809881902,1980,NA,"Roger Weaver"
"685","welcb001",8,23,1022.25645821106,1980,NA,"Bob Welch"
"686","white001",9,25,988.388316331654,1980,NA,"Ed Whitson"
"687","wilcm001",3,14,987.968079963952,1980,NA,"Milt Wilcox"
"688","willa001",6,6,1054.80323391073,1980,NA,"Albert Williams"
"689","willm101",0,1,1002.30976568413,1980,NA,"Mike Willis"
"690","wiser101",9,25,991.603447972449,1980,NA,"Rick Wise"
"691","wortr101",5,10,1025.69340232099,1980,NA,"Rich Wortham"
"692","zachp001",9,15,1067.44835378432,1980,NA,"Pat Zachry"
"693","zahng001",10,7,1116.40761890716,1980,NA,"Geoff Zahn"
"694","aased001",7,3,1111.62938153871,1981,NA,"Don Aase"
"695","abbog001",5,10,1048.03771747182,1981,NA,"Glenn Abbott"
"696","alexd001",3,14,955.8472210931,1981,NA,"Doyle Alexander"
"697","allab101",0,2,983.921775819311,1981,NA,"Brian Allard"
"698","allen001",0,6,1003.67776833142,1981,NA,"Neil Allen"
"699","andel001",3,5,1017.81581133516,1981,NA,"Larry Andersen"
"700","anduj001",5,8,1039.6758466212,1981,NA,"Joaquin Andujar"
"701","armsm001",1,1,1018.30120145823,1981,NA,"Mike Armstrong"
"702","arrof001",8,10,1010.27284468737,1981,NA,"Fernando Arroyo"
"703","auguj001",1,0,1041.22397030516,1981,NA,"Jerry Augustine"
"704","babcb101",0,1,988.068872997475,1981,NA,"Bob Babcock"
"705","bahns101",6,4,1096.68354722121,1981,NA,"Stan Bahnsen"
"706","bailh101",2,3,1010.5720249671,1981,NA,"Howard Bailey"
"707","baird001",1,6,966.804782127496,1981,NA,"Doug Bair"
"708","bannf001",2,9,952.127112411001,1981,NA,"Floyd Bannister"
"709","barkl001",5,12,973.249894061144,1981,NA,"Len Barker"
"710","barrf101",0,5,965.187442382153,1981,NA,"Francisco Barrios"
"711","baumr101",3,3,1041.49235008087,1981,NA,"Ross Baumgarten"
"712","beard001",0,2,972.949607103252,1981,NA,"Dave Beard"
"713","beatj001",2,4,1025.07579494529,1981,NA,"Jim Beattie"
"714","bedrs001",0,1,997.37173705238,1981,NA,"Steve Bedrosian"
"715","bereb001",4,20,966.95643148202,1981,NA,"Bruce Berenyi"
"716","berej001",3,6,1012.28472349684,1981,NA,"Juan Berenguer"
"717","bernd101",0,1,990.38577669132,1981,NA,"Dwight Bernard"
"718","bibbj001",0,7,922.959638287788,1981,NA,"Jim Bibby"
"719","birdd101",4,12,1005.96463167536,1981,NA,"Doug Bird"
"720","bluev001",6,10,1071.11144743688,1981,NA,"Vida Blue"
"721","blylb001",8,9,1051.66338998556,1981,NA,"Bert Blyleven"
"722","boggt001",12,23,1017.74037159715,1981,NA,"Tommy Boggs"
"723","boitd101",1,3,992.307018335099,1981,NA,"Dan Boitano"
"724","bombm101",8,6,1112.49418163627,1981,NA,"Mark Bomback"
"725","boond101",1,1,1010.2147452346,1981,NA,"Danny Boone"
